,Station_id,Inspection Station,latitude,longitude,Overall_inspection_count,Emissions_inspection_count,Overall_fails,Safety_fails,Emissions_fails,Overall_fail_rate,Safety_fail_rate,Emissions_fail_rate,Overall_fail_rate_per_station,Safety_fail_rate_per_station,Emissions_fail_rate_per_station
938,PB006524,MARLBORO NISSAN,42.335371,-71.603794,3021,2819,141,36,107,0.00036122,0.000155631,0.000608539,0.046673287,0.011916584,0.037956722
939,PB044006,DW AUTO SERVICE INC,42.270787,-71.032875,2044,1789,141,93,52,0.00036122,0.000402046,0.000295739,0.068982387,0.045499022,0.029066518
940,PB005050,JOHNS BEAR HILL AUTO SERVICE,42.376297,-71.267957,2624,2055,140,60,88,0.000358658,0.000259384,0.000500481,0.053353659,0.022865854,0.042822384
941,PB004665,PRICE-RITE AUTOMOTIVE,42.738919,-71.044911,1358,1058,140,103,42,0.000358658,0.000445276,0.000238866,0.103092784,0.075846834,0.039697543
942,PB050183,UNITED AUTO & TRUCK SERVICE LLC.,42.425007,-71.072579,2112,1755,140,46,99,0.000358658,0.000198861,0.000563041,0.066287879,0.021780303,0.056410256
943,PB034858,ANAWAN MOBIL,41.85313,-71.241568,2203,1796,140,86,59,0.000358658,0.000371784,0.000335549,0.063549705,0.039037676,0.03285078
944,PB039156,HARWICH PORT GETTY,41.66788,-70.073099,4303,3435,140,42,102,0.000358658,0.000181569,0.000580102,0.03253544,0.009760632,0.029694323
945,PB005484,"B & B AUTO CLINIC, INC.",42.722711,-70.991912,1901,1569,140,76,70,0.000358658,0.000328553,0.00039811,0.07364545,0.039978958,0.044614404
946,PB005517,BALISE HONDA,42.11696,-72.624547,2727,2584,140,67,76,0.000358658,0.000289646,0.000432233,0.051338467,0.024569124,0.029411765
947,PB050684,FRANKS AUTOMOTIVE INC,42.267088,-71.783255,1216,1070,140,99,46,0.000358658,0.000427984,0.000261615,0.115131579,0.081414474,0.042990654
948,PB050418,MILTON SHELL,42.257861,-71.04201,2785,2524,140,78,67,0.000358658,0.0003372,0.000381048,0.0502693,0.028007181,0.026545166
949,PB041977,EASTON AUTO SERVICE INC.,42.048989,-71.083695,3121,2720,139,67,79,0.000356096,0.000289646,0.000449295,0.044537007,0.021467478,0.029044118
950,PB004475,MIRAK CHEVROLET INC,42.422197,-71.17309,2534,2100,139,40,105,0.000356096,0.000172923,0.000597164,0.054853986,0.01578532,0.05
951,PB005290,SUNNYSIDE MOTOR CO INC,42.344937,-71.853097,2130,1973,139,84,57,0.000356096,0.000363138,0.000324175,0.065258216,0.03943662,0.028890015
952,PB031198,GARY ROME HYUNDAI INC,42.182133,-72.636829,3297,3120,139,73,69,0.000356096,0.000315584,0.000392422,0.042159539,0.022141341,0.022115385
953,PB004701,BOLSTERS SERVICE INC,42.380444,-70.975849,3354,2781,138,1,137,0.000353534,4.32E-06,0.000779157,0.041144902,0.000298151,0.049262855
954,PB021315,PEPPIS AUTO,42.40067,-71.104025,1926,1458,138,56,85,0.000353534,0.000242092,0.000483419,0.07165109,0.029075805,0.05829904
955,PB005365,BAY STATE TRUCK SERVICE INC,42.141873,-72.524486,603,420,137,115,35,0.000350972,0.000497153,0.000199055,0.227197347,0.190713101,0.083333333
956,PB050248,R G  AUTOMOTIVE Inc,41.996069,-70.895576,2163,1834,137,85,60,0.000350972,0.000367461,0.000341237,0.063337957,0.039297272,0.032715376
957,PB013218,PIT STOP GAS LLC,42.688459,-71.146174,908,842,136,117,35,0.000348411,0.000505799,0.000199055,0.149779736,0.128854626,0.041567696
958,PB050757,GORDIES AUTO REPAIR,42.334416,-71.837297,1047,881,136,114,25,0.000348411,0.00049283,0.000142182,0.129894938,0.108882521,0.028376844
959,PB035786,TOYOTA OF WELLESLEY,42.31537,-71.247786,5404,5166,136,34,102,0.000348411,0.000146984,0.000580102,0.025166543,0.006291636,0.019744483
960,PB025561,TIMOTHY J BAILEY,42.080134,-70.916384,1725,1212,135,72,67,0.000345849,0.000311261,0.000381048,0.07826087,0.04173913,0.055280528
961,PB005634,FLAGSHIP MOTORCARS,42.512126,-71.006914,4483,4352,135,35,102,0.000345849,0.000151308,0.000580102,0.030113763,0.007807272,0.0234375
962,PB050433,KENTCO SOUTH INC,42.455446,-70.959011,996,839,135,80,60,0.000345849,0.000345846,0.000341237,0.135542169,0.080321285,0.071513707
963,PB037131,DOVER MOBIL,42.244269,-71.280142,3616,2996,134,24,112,0.000343287,0.000103754,0.000636975,0.037057522,0.006637168,0.037383178
964,PB050148,KNB AUTO SERVICE CENTER INC,42.020572,-70.987001,1867,1471,133,55,80,0.000340725,0.000237769,0.000454982,0.071237279,0.029459025,0.054384772
965,PB041156,FARMS FULL SERVICE LLC,42.561798,-70.812911,2297,1868,133,58,80,0.000340725,0.000250738,0.000454982,0.057901611,0.025250327,0.042826552
966,PB006523,MAL'S SERVICENTERS,42.425416,-71.191245,1653,1365,133,63,73,0.000340725,0.000272354,0.000415171,0.08045977,0.038112523,0.053479853
967,PB004531,APEX AUTOMOTIVE,42.212216,-73.344672,1605,1412,133,94,52,0.000340725,0.000406369,0.000295739,0.082866044,0.058566978,0.036827195
968,PB004552,COADYS GARAGE & TOWING SERVICE,42.716201,-71.140289,1933,1554,133,53,85,0.000340725,0.000229123,0.000483419,0.068804966,0.02741852,0.054697555
969,PB036706,BARBOUR AUTO SALES,41.699418,-71.143194,1363,980,132,73,73,0.000338163,0.000315584,0.000415171,0.096845194,0.053558327,0.074489796
970,PB050661,MONRO MUFFLER BRAKE INC.,42.132526,-71.101721,915,799,132,98,40,0.000338163,0.000423661,0.000227491,0.144262295,0.107103825,0.050062578
971,PB011410,"TNT AUTOMOTIVE, INC.",42.194916,-71.060666,2448,2024,132,46,95,0.000338163,0.000198861,0.000540292,0.053921569,0.01879085,0.046936759
972,PB100103,South Shore BMW,42.166554,-70.887709,3456,3347,132,47,90,0.000338163,0.000203184,0.000511855,0.038194444,0.013599537,0.026889752
973,PB004628,JERRY ROME NISSAN,42.117877,-72.62511,1575,1500,132,59,78,0.000338163,0.000255061,0.000443608,0.083809524,0.037460317,0.052
974,PB005210,ROSES AUTOMOTIVE,42.247996,-71.368872,2977,2422,132,62,77,0.000338163,0.00026803,0.000437921,0.04433994,0.020826335,0.031791908
975,PB005645,SENTRY FORD,42.40544,-71.084735,1542,1480,131,31,103,0.000335601,0.000134015,0.00058579,0.084954604,0.020103761,0.069594595
976,PB037948,ELIE'S AUTO SERVICE,42.233888,-70.879117,3152,2714,131,61,72,0.000335601,0.000263707,0.000409484,0.041560914,0.019352792,0.026529108
977,PB005075,BROADWAY MOTOR SERVICE  INC,42.405165,-71.016797,2214,1633,131,34,101,0.000335601,0.000146984,0.000574415,0.059168925,0.01535682,0.061849357
978,PB023918,BOB'S COUNTRY AUTO,42.063033,-72.419209,2371,1821,131,52,82,0.000335601,0.0002248,0.000466357,0.055250949,0.021931674,0.045030203
979,PB005071,MAIN ST AUTO SERVICE,42.159966,-72.506548,1371,1002,131,87,55,0.000335601,0.000376107,0.0003128,0.095550693,0.06345733,0.05489022
980,PB050196,BOUDREAU'S SERVICES,42.135939,-72.561874,3358,2462,131,14,120,0.000335601,6.05E-05,0.000682474,0.039011316,0.004169148,0.048740861
981,PB035685,"B.J.'S AUTO REPAIR, INC.",42.158122,-70.828511,2866,2521,130,83,56,0.00033304,0.000358815,0.000318488,0.045359386,0.028960223,0.022213407
982,PB050357,PORSCHE OF NORWELL AUDI NORWELL,42.132245,-70.833244,3401,3263,130,25,106,0.00033304,0.000108077,0.000602852,0.038224052,0.007350779,0.032485443
983,PB005107,ACCURATE CHOICE AUTO SERVICES,42.679665,-70.842423,3991,3021,130,0,130,0.00033304,0,0.000739346,0.03257329,0,0.043032109
984,PB050666,BOCH TOYOTA,42.201919,-71.187546,6473,6295,130,15,118,0.00033304,6.48E-05,0.000671099,0.020083423,0.002317318,0.018745036
985,PB050099,"WS WESTWOOD AUTO, INC.",42.209003,-71.236207,6138,5069,130,14,116,0.00033304,6.05E-05,0.000659724,0.021179537,0.002280873,0.022884198
986,PB004781,STONEHAM MOTOR CO INC,42.489297,-71.100467,3833,3381,129,17,114,0.000330478,7.35E-05,0.00064835,0.0336551,0.004435168,0.033717835
987,PB005037,MANNYS SERVICE STATION,41.642706,-70.900804,2060,1610,129,89,48,0.000330478,0.000384753,0.000272989,0.062621359,0.043203883,0.029813665
988,PB014637,BOKOR AUTO CENTER,42.629677,-71.308836,2508,1845,129,25,107,0.000330478,0.000108077,0.000608539,0.051435407,0.009968102,0.05799458
989,PB005430,REP WELD CORP,41.71488,-70.885159,3195,2099,128,43,86,0.000327916,0.000185892,0.000489106,0.040062598,0.013458529,0.040971891
990,PB050016,G & S INDUSTRIAL INC.,42.370911,-72.636149,784,518,128,88,45,0.000327916,0.00038043,0.000255928,0.163265306,0.112244898,0.086872587
991,PB016315,WATERTOWN SUNOCO,42.370975,-71.158351,2457,2112,128,56,79,0.000327916,0.000242092,0.000449295,0.052096052,0.022792023,0.037405303
992,PB004936,LUCCHETTIS SERVICE CENTER,42.106166,-70.74307,4387,3991,128,46,85,0.000327916,0.000198861,0.000483419,0.029177114,0.010485525,0.02129792
993,PB045134,GOOD GAS,42.388398,-71.096382,1908,1521,128,69,62,0.000327916,0.000298292,0.000352611,0.067085954,0.036163522,0.040762656
994,PB005184,THEOS SERVICE CENTER,41.698615,-71.13426,1829,1479,128,84,51,0.000327916,0.000363138,0.000290051,0.069983598,0.045926736,0.034482759
995,PB004846,RON BOUCHARDS AUTO SALES INC.,42.517471,-71.68022,4822,4654,127,52,79,0.000325354,0.0002248,0.000449295,0.026337619,0.010783907,0.016974645
996,PB005400,UNLIMITED AUTO & TRUCK REPAIR,42.521962,-70.931146,2068,1410,127,54,79,0.000325354,0.000233446,0.000449295,0.061411992,0.026112186,0.056028369
997,PB100098,Boston Volvo Village,42.354649,-71.141688,2228,2025,127,16,113,0.000325354,6.92E-05,0.000642663,0.057001795,0.007181329,0.055802469
998,PB015295,U S PETROLEUM,42.2461,-70.9738,1559,1293,127,67,63,0.000325354,0.000289646,0.000358299,0.081462476,0.042976267,0.048723898
999,PB033160,RICKS AUTO REPAIR &SERVICE INC,42.609585,-71.940793,2773,2281,126,39,91,0.000322792,0.0001686,0.000517542,0.045438154,0.01406419,0.039894783
1000,PB005003,SUTTON STREET SERVICE,42.708059,-71.131223,2280,1889,126,63,64,0.000322792,0.000272354,0.000363986,0.055263158,0.027631579,0.03388036
1001,PB100199,QUINCY SERVICE CENTER INC,42.257423,-71.011773,2183,1880,126,73,57,0.000322792,0.000315584,0.000324175,0.057718736,0.03344022,0.030319149
1002,PB005091,TOYOTA OF WATERTOWN,42.364415,-71.174023,5136,4914,125,8,117,0.00032023,3.46E-05,0.000665412,0.024338006,0.001557632,0.023809524
1003,PB009822,"TOTTEN POND SERVICE CENTER, INC.",42.397117,-71.258819,2274,2099,125,76,51,0.00032023,0.000328553,0.000290051,0.054969217,0.033421284,0.024297284
1004,PB005207,NEWTON CENTER GULF INC,42.330697,-71.190684,3835,3264,125,52,75,0.00032023,0.0002248,0.000426546,0.032594524,0.013559322,0.022977941
1005,PB025301,WEBSTER SQUARE TIRE & AUTO SERVICE,42.247625,-71.834056,1702,1457,125,47,85,0.00032023,0.000203184,0.000483419,0.073443008,0.027614571,0.058339053
1006,PB036303,RUDY'S FUEL & AUTO SERVICE INC,42.596785,-71.353214,1669,1437,125,96,36,0.00032023,0.000415015,0.000204742,0.074895147,0.057519473,0.025052192
1007,PB036072,DJG CORP BORDERLAND SERVICE,42.115999,-70.999366,1346,1076,125,70,68,0.00032023,0.000302615,0.000386735,0.092867756,0.052005944,0.063197026
1008,PB022094,FRANKLIN FORD,42.080736,-71.389801,1488,1418,125,81,50,0.00032023,0.000350169,0.000284364,0.084005376,0.054435484,0.035260931
1009,PB005067,HONDA CARS OF BOSTON,42.397135,-71.064743,1937,1880,124,47,81,0.000317669,0.000203184,0.00046067,0.06401652,0.024264326,0.043085106
1010,PB050744,BOCH CHEVROLET,42.198853,-71.187813,1742,1672,124,16,109,0.000317669,6.92E-05,0.000619913,0.071182549,0.009184845,0.065191388
1011,PB050149,LAS TRUCK & AUTO INC,42.676427,-71.564988,1633,1117,124,71,58,0.000317669,0.000306938,0.000329862,0.075933864,0.043478261,0.051924799
1012,PB005452,"AVENUE AUTO WHOLESALERS, INC.",42.312316,-71.057571,1264,981,124,66,63,0.000317669,0.000285323,0.000358299,0.098101266,0.05221519,0.064220183
1013,PB022357,JB AUTO CARE,42.242768,-70.954079,1463,1272,124,67,64,0.000317669,0.000289646,0.000363986,0.084757348,0.045796309,0.050314465
1014,PB005103,GILLS AUTOMOTIVE INC,41.783901,-69.995383,4671,3370,124,6,118,0.000317669,2.59E-05,0.000671099,0.026546778,0.001284522,0.035014837
1015,PB050707,TRILLIUM FUEL INC.,42.080944,-70.930826,2450,1939,124,41,89,0.000317669,0.000177246,0.000506168,0.050612245,0.016734694,0.045899948
1016,PB026000,WELLESLEY REPAIR INC,42.323935,-71.262062,2209,1956,123,95,32,0.000315107,0.000410692,0.000181993,0.055681304,0.043005885,0.016359918
1017,PB050434,MIDAS,41.905286,-71.064866,1839,1595,123,78,57,0.000315107,0.0003372,0.000324175,0.066884176,0.042414356,0.035736677
1018,PB024979,"ASBURY ST. CAR CARE, INC.",42.613484,-70.87391,2377,2030,123,68,60,0.000315107,0.000293969,0.000341237,0.051745898,0.028607488,0.02955665
1019,PB050579,SPRAGUE STREET AUTO SERVICE,42.232917,-71.139708,1578,1355,123,67,63,0.000315107,0.000289646,0.000358299,0.077946768,0.042458809,0.046494465
1020,PB050523,NEWTON AUTOMOTIVE SERVICES,42.359287,-71.185243,3075,2525,123,8,115,0.000315107,3.46E-05,0.000654037,0.04,0.002601626,0.045544554
1021,PB040538,METROWEST SUBARU LLC,42.299485,-71.363717,3262,3211,123,19,106,0.000315107,8.21E-05,0.000602852,0.037706928,0.005824647,0.033011523
1022,PB004571,AUTO EXCHANGE,42.153724,-71.402522,2733,2142,122,60,66,0.000312545,0.000259384,0.00037536,0.04463959,0.021953897,0.030812325
1023,PB005250,MIDWAY AUTOMOTIVE CORPORATION,42.100094,-70.960172,1940,1826,122,68,57,0.000312545,0.000293969,0.000324175,0.062886598,0.035051546,0.031215772
1024,PB028761,SAM'S MOBIL,41.636757,-70.930642,1411,1130,122,74,66,0.000312545,0.000319907,0.00037536,0.086463501,0.052445074,0.05840708
1025,PB004722,MCANDREWS KING PONTIAC BUICK GMC TRUCK,42.637758,-73.113351,2014,1781,122,69,61,0.000312545,0.000298292,0.000346924,0.060575968,0.034260179,0.034250421
1026,PB023899,CENTER CITY SERVICE & MUFFLER,42.135242,-72.795811,1258,893,122,69,61,0.000312545,0.000298292,0.000346924,0.096979332,0.054848967,0.068309071
1027,PB005315,NORTH WILMINGTON SERVICE INC.,42.568762,-71.159879,4632,4029,121,20,103,0.000309983,8.65E-05,0.00058579,0.026122625,0.004317789,0.025564656
1028,PB050745,BOCH NISSAN,42.192082,-71.184882,2252,2155,121,21,102,0.000309983,9.08E-05,0.000580102,0.053730018,0.009325044,0.047331787
1029,PB050588,MIDAS AUTO SERVICE EXPERTS,42.376003,-71.086632,1181,1008,120,70,57,0.000307421,0.000302615,0.000324175,0.101608806,0.059271804,0.056547619
1030,PB019558,"DOUG SMITH AUTOMOTIVE REPAIRS, INC.",42.532246,-71.229907,1809,1496,120,71,52,0.000307421,0.000306938,0.000295739,0.066334992,0.039248203,0.034759358
1031,PB004828,BEDARD BROTHERS AUTO SALES,42.552492,-73.165156,3490,3291,120,37,88,0.000307421,0.000159954,0.000500481,0.034383954,0.010601719,0.026739593
1032,PB043236,WEST HARWICH SAV-ON-GAS,41.669095,-70.121736,1803,1432,120,65,59,0.000307421,0.000281,0.000335549,0.06655574,0.036051026,0.041201117
1033,PB050227,T. LANGEVIN & SON INC,42.082936,-71.362761,4068,2568,120,37,86,0.000307421,0.000159954,0.000489106,0.029498525,0.009095379,0.033489097
1034,PB005348,KENDAL GREEN SERVICE CENTER,42.390747,-71.291161,940,803,120,93,36,0.000307421,0.000402046,0.000204742,0.127659574,0.09893617,0.04483188
1035,PB050423,ED'S AUTO REPAIR,42.517055,-72.88514,2189,1363,120,46,77,0.000307421,0.000198861,0.000437921,0.054819552,0.021014162,0.05649303
1036,PB004470,BRAYTONVILLE GARAGE INC,42.698691,-73.135061,3308,2583,120,0,120,0.000307421,0,0.000682474,0.036275695,0,0.046457607
1037,PB044614,EASTFIELD TIRE & AUTO SERVICE,42.141827,-72.492874,912,751,120,97,28,0.000307421,0.000419338,0.000159244,0.131578947,0.106359649,0.037283622
1038,FL036580,RYDER TRANSPORTATION SERVICE,42.468999,-71.108135,792,674,119,112,9,0.000304859,0.000484184,5.12E-05,0.150252525,0.141414141,0.013353116
1039,PB008712,BRIGHAM GILL MOTORCARS INC,42.300488,-71.355702,2840,2734,119,15,106,0.000304859,6.48E-05,0.000602852,0.041901408,0.00528169,0.038771031
1040,PB005231,COLONIAL VOLKSWAGEN,42.287374,-71.593002,2139,2029,118,28,91,0.000302297,0.000121046,0.000517542,0.055165965,0.013090229,0.04484968
1041,PB029058,MAIN ST GULF INC,42.168135,-70.958441,1618,1351,117,64,61,0.000299736,0.000276677,0.000346924,0.072311496,0.039555006,0.045151739
1042,PB036832,HERB CHAMBERS ROUTE 9 INC,42.282589,-71.658481,3225,3149,117,10,107,0.000299736,4.32E-05,0.000608539,0.03627907,0.003100775,0.033979041
1043,PB050718,RONS TRUCK SHOP INC.,41.682621,-70.297979,953,645,117,81,43,0.000299736,0.000350169,0.000244553,0.122770199,0.084994753,0.066666667
1044,PB050522,PRIME BUICK GMC,42.150509,-70.845464,3513,3435,117,10,109,0.000299736,4.32E-05,0.000619913,0.033304868,0.00284657,0.031732169
1045,PB022904,METRO FORD,41.903671,-71.004657,2460,2307,117,12,106,0.000299736,5.19E-05,0.000602852,0.047560976,0.004878049,0.045947117
1046,PB036905,AMESBURY CHEVROLET & VOLKSWAGEN INC.,42.845797,-70.90925,1972,1876,117,46,73,0.000299736,0.000198861,0.000415171,0.059330629,0.023326572,0.03891258
1047,PB100045,Boch Toyota South,41.958721,-71.341056,3248,3137,117,88,32,0.000299736,0.00038043,0.000181993,0.036022167,0.027093596,0.010200829
1048,PB005309,"FISHER AUTO & TRUCK REPAIR, INC.",41.739928,-71.148286,1968,1547,116,73,48,0.000297174,0.000315584,0.000272989,0.058943089,0.037093496,0.031027796
1049,PB100015,McGovern Buick GMA,42.284242,-71.610928,1318,1267,116,27,92,0.000297174,0.000116723,0.00052323,0.08801214,0.020485584,0.07261247
1050,PB050521,"KELLY NISSAN OF WOBURN, INC",42.430543,-71.076255,2971,2837,116,15,102,0.000297174,6.48E-05,0.000580102,0.039044093,0.005048805,0.035953472
1051,PB005287,CIDADES SERVICE INC. STATION,41.614141,-70.919103,1221,986,116,73,51,0.000297174,0.000315584,0.000290051,0.095004095,0.05978706,0.051724138
1052,PB050733,MCGOVERN CHRYSLER JEEP RAM,42.352282,-71.20442,1977,1930,116,21,97,0.000297174,9.08E-05,0.000551666,0.05867476,0.010622155,0.050259067
1053,PB100116,Dan O'Brien Chrysler Dodge Jeep,42.729755,-71.209367,1327,1286,115,53,70,0.000294612,0.000229123,0.00039811,0.086661643,0.039939714,0.054432348
1054,PB100148,KELLY JEEP CHRYSLER INC,42.511561,-71.00718,1400,1378,115,40,80,0.000294612,0.000172923,0.000454982,0.082142857,0.028571429,0.058055152
1055,PB050743,BOCH NISSAN SOUTH,41.959953,-71.341557,1217,1199,115,50,69,0.000294612,0.000216154,0.000392422,0.094494659,0.041084634,0.057547957
1056,PB050226,RESPONSIVE TRUCKING INC,42.060774,-72.639562,1284,912,115,68,50,0.000294612,0.000293969,0.000284364,0.089563863,0.052959502,0.054824561
1057,PB005238,TURNPIKE AUTO SERVICE CENTER INC,42.075304,-70.665684,2330,1887,114,52,66,0.00029205,0.0002248,0.00037536,0.048927039,0.022317597,0.034976153
1058,PB028178,NEWTONVILLE SERVICE STATION  INC,42.351324,-71.210241,1571,1334,114,65,52,0.00029205,0.000281,0.000295739,0.072565245,0.04137492,0.03898051
1059,PB042640,BERTERA NISSAN INC,42.182748,-71.850396,1409,1377,114,24,91,0.00029205,0.000103754,0.000517542,0.080908446,0.017033357,0.066085694
1060,PB005403,TRIANGLE SERVICE CENTER INC.,42.582395,-71.344568,3217,2753,113,23,92,0.000289488,9.94E-05,0.00052323,0.035125894,0.007149518,0.033418089
1061,PB050735,COPELAND CHEVROLET,42.057312,-71.066374,1685,1636,113,31,84,0.000289488,0.000134015,0.000477731,0.067062315,0.018397626,0.051344743
1062,PB005140,TOM'S AUTO SERVICE,41.975698,-70.806149,2751,2307,112,49,67,0.000286926,0.000211831,0.000381048,0.040712468,0.017811705,0.029042046
1063,PB050714,HONDA OF PLYMOUTH,41.934067,-70.658218,2369,2321,112,56,57,0.000286926,0.000242092,0.000324175,0.047277332,0.023638666,0.02455838
1064,FL045084,"ENTERPRISE RENT-A-CAR OF BOSTON, LLC.",42.023839,-71.055328,693,637,112,2,112,0.000286926,8.65E-06,0.000636975,0.161616162,0.002886003,0.175824176
1065,PB024118,HERB CONNOLLY HYUNDAI,42.297756,-71.416603,1709,1623,112,32,83,0.000286926,0.000138338,0.000472044,0.065535401,0.0187244,0.051139864
1066,PB004996,ROBERTSONS GMC TRUCK,41.7701,-70.704808,1631,1486,112,47,72,0.000286926,0.000203184,0.000409484,0.068669528,0.028816677,0.048452221
1067,PB036981,PROFESSIONAL CAR ZONE LLC,41.890621,-71.090015,1451,1099,111,59,59,0.000284365,0.000255061,0.000335549,0.076498966,0.040661613,0.053685168
1068,PB005473,OMALLEYS TRUCK & AUTO BODY CORP.,42.153595,-71.919569,1579,1344,111,82,35,0.000284365,0.000354492,0.000199055,0.070297657,0.051931602,0.026041667
1069,PB005311,BERNARDI TOYOTA,42.295115,-71.470405,4032,3879,111,37,75,0.000284365,0.000159954,0.000426546,0.027529762,0.009176587,0.01933488
1070,PB005530,R & R AUTO CENTER,42.088211,-72.064006,599,510,111,98,16,0.000284365,0.000423661,9.10E-05,0.185308848,0.16360601,0.031372549
1071,PB004841,ABINGTON SUNOCO,42.129098,-70.949602,2118,1843,110,56,61,0.000281803,0.000242092,0.000346924,0.051935788,0.026440038,0.033098209
1072,PB100136,CHAMPION AUTO,42.051103,-71.010679,636,544,110,49,66,0.000281803,0.000211831,0.00037536,0.172955975,0.077044025,0.121323529
1073,PB100053,ELL-BERN MOTORS INC,42.331611,-71.067603,750,625,110,68,49,0.000281803,0.000293969,0.000278677,0.146666667,0.090666667,0.0784
